City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
272,Viransehir,TR,2022-07-17 00:48:36,37.2353,39.7631,82.17,31,0,2.33
273,Bambous Virieux,MU,2022-07-17 00:48:36,-20.3428,57.7575,70.05,73,75,11.5
274,Shimoda,JP,2022-07-17 00:48:37,34.6667,138.95,79.11,83,26,9.69
275,Norman Wells,CA,2022-07-17 00:48:37,65.282,-126.8329,68.04,56,75,16.11
276,Mount Isa,AU,2022-07-17 00:48:37,-20.7333,139.5,71.37,37,0,3.44
277,Poronaysk,RU,2022-07-17 00:48:38,49.2167,143.1167,57.38,83,100,6.76
278,San Patricio,US,2022-07-17 00:48:38,28.017,-97.5169,90.18,52,0,13.27
279,Shingu,JP,2022-07-17 00:46:04,33.7333,135.9833,82.56,74,6,3.58
280,Margate,GB,2022-07-17 00:49:38,51.3813,1.3862,64.9,84,100,4.0
281,Nhulunbuy,AU,2022-07-17 00:49:39,-12.2333,136.7667,77.61,69,40,14.97
282,Adrar,MR,2022-07-17 00:49:39,20.5022,-10.0711,94.01,9,1,13.51
283,Bagaha,IN,2022-07-17 00:49:39,27.1,84.0833,87.4,65,13,8.93
284,Ifo,NG,2022-07-17 00:49:40,6.8144,3.1958,73.53,93,99,4.81
285,Severo-Kurilsk,RU,2022-07-17 00:49:40,50.6789,156.125,55.78,90,99,2.75
286,Verkhnyaya Inta,RU,2022-07-17 00:49:40,65.9811,60.3094,62.58,72,100,11.61
287,Nemuro,JP,2022-07-17 00:49:41,43.3236,145.575,62.31,98,100,23.76
288,Yei,SS,2022-07-17 00:49:41,4.095,30.6779,66.07,95,88,3.51
289,San Angelo,US,2022-07-17 00:46:10,31.4638,-100.437,98.82,30,20,3.0
290,Leopold,AU,2022-07-17 00:49:41,-38.1833,144.4667,55.06,85,75,18.41
291,Tres Arroyos,AR,2022-07-17 00:49:42,-38.3739,-60.2798,36.05,69,0,8.48
292,Taoudenni,ML,2022-07-17 00:49:42,22.6783,-3.9836,102.02,19,99,12.19
293,Kaoma,ZM,2022-07-17 00:49:42,-14.7833,24.8,48.6,65,0,5.88
294,Rio Tercero,AR,2022-07-17 00:49:43,-32.173,-64.1141,38.8,80,0,3.6
295,Coihaique,CL,2022-07-17 00:45:03,-45.5752,-72.0662,36.21,86,100,3.44
296,Umm Lajj,SA,2022-07-17 00:49:43,25.0213,37.2685,82.74,72,5,9.13
297,Quatre Cocos,MU,2022-07-17 00:49:43,-20.2078,57.7625,69.91,67,30,14.94
298,Ishigaki,JP,2022-07-17 00:49:44,24.3448,124.1572,86.13,89,75,6.91
299,Pasighat,IN,2022-07-17 00:49:44,28.0667,95.3333,83.62,84,93,1.5
300,Nacala,MZ,2022-07-17 00:49:44,-14.5428,40.6728,64.71,93,4,9.31
301,Tshikapa,CD,2022-07-17 00:49:45,-6.4167,20.8,75.47,44,77,2.91
302,Port Blair,IN,2022-07-17 00:49:45,11.6667,92.75,78.84,94,75,2.3
303,Rio Grande,BR,2022-07-17 00:49:45,-32.035,-52.0986,53.71,91,100,23.13
304,Yerbogachen,RU,2022-07-17 00:49:46,61.2767,108.0108,66.04,54,83,3.31
305,Lompoc,US,2022-07-17 00:49:46,34.6391,-120.4579,90.79,79,0,14.97
306,Terre-De-Bas,GP,2022-07-17 00:49:46,15.8501,-61.6442,80.11,81,100,20.65
307,Muros,ES,2022-07-17 00:49:47,42.7762,-9.0603,74.16,88,15,2.95
308,Soyo,AO,2022-07-17 00:49:47,-6.1349,12.3689,69.51,94,57,7.45
309,Katsuura,JP,2022-07-17 00:49:47,35.1333,140.3,75.22,87,47,18.95
310,Malakal,SS,2022-07-17 00:49:48,9.5334,31.6605,72.41,85,100,3.36
311,Logan Lake,CA,2022-07-17 00:49:48,50.4998,-120.8025,75.04,32,100,11.43
312,Zinder,NE,2022-07-17 00:49:49,13.8072,8.9881,81.21,62,91,10.76
313,Spornoye,RU,2022-07-17 00:49:49,50.8448,37.2913,58.3,74,5,6.33
314,Yambio,SS,2022-07-17 00:49:49,4.5721,28.3955,66.54,97,92,2.42
315,Huancavelica,PE,2022-07-17 00:49:49,-12.7667,-74.9833,35.64,85,72,3.6
316,Solnechnyy,RU,2022-07-17 00:49:50,50.7214,136.6319,71.92,74,100,4.36
317,Karwar,IN,2022-07-17 00:49:50,14.8,74.1333,78.31,88,99,15.57
318,Bo Phloi,TH,2022-07-17 00:49:50,14.3236,99.5161,75.31,75,79,5.95
319,Dubti,ET,2022-07-17 00:49:51,11.7361,41.0853,87.76,44,100,7.52
320,Liaocheng,CN,2022-07-17 00:49:51,36.4439,115.9647,79.45,78,29,5.82
321,Anapskaya,RU,2022-07-17 00:49:51,44.89,37.38,64.63,88,0,4.47
322,Doctor Arroyo,MX,2022-07-17 00:46:14,23.6667,-100.1833,73.74,40,100,11.88
323,Aklavik,CA,2022-07-17 00:50:52,68.2191,-135.0107,54.36,88,100,7.67
324,Bairiki,KI,2022-07-17 00:50:52,1.3292,172.9752,84.2,79,75,13.8
325,Afrikanda,RU,2022-07-17 00:50:52,67.4429,32.7828,49.89,91,38,3.53
326,Moletai,LT,2022-07-17 00:50:53,55.2333,25.4167,49.42,94,100,3.4
327,Zaragoza,ES,2022-07-17 00:50:53,41.6561,-0.8773,84.85,38,0,4.61
328,Lavrentiya,RU,2022-07-17 00:50:53,65.5833,-171.0,54.27,61,33,11.79
329,Brigantine,US,2022-07-17 00:46:43,39.4101,-74.3646,77.2,87,0,6.91
330,Castro,BR,2022-07-17 00:50:54,-24.7911,-50.0119,72.03,49,100,10.42
331,Kisanga,TZ,2022-07-17 00:50:54,-7.4362,37.7034,65.89,82,100,1.25
332,Ivankiv,UA,2022-07-17 00:50:54,50.9386,29.8943,57.16,68,100,5.73
333,Honningsvag,NO,2022-07-17 00:50:55,70.9821,25.9704,51.55,87,100,20.71
334,Yar-Sale,RU,2022-07-17 00:50:55,66.8333,70.8333,59.5,60,0,7.09
335,Regeneracao,BR,2022-07-17 00:50:55,-6.2378,-42.6883,78.93,43,13,8.75
336,Kongolo,CD,2022-07-17 00:50:55,-5.3833,27.0,75.54,44,0,6.22
337,Ambon,ID,2022-07-17 00:46:23,-3.6954,128.1814,77.14,94,75,8.05
338,Birjand,IR,2022-07-17 00:50:56,32.8663,59.2211,66.67,15,0,6.91
339,Touros,BR,2022-07-17 00:50:56,-5.1989,-35.4608,74.98,90,53,13.22
340,Warri,NG,2022-07-17 00:50:57,5.5167,5.75,73.2,90,99,4.03
341,Samarai,PG,2022-07-17 00:50:57,-10.6167,150.6667,80.35,82,93,16.24
342,Havoysund,NO,2022-07-17 00:50:57,70.9963,24.6622,52.03,98,100,21.05
343,Narsaq,GL,2022-07-17 00:50:57,60.9167,-46.05,41.9,83,69,3.09
344,Okhotsk,RU,2022-07-17 00:50:58,59.3833,143.3,60.62,85,99,5.01
345,Souillac,MU,2022-07-17 00:50:58,-20.5167,57.5167,70.18,73,75,11.5
346,Zlitan,LY,2022-07-17 00:47:52,32.4674,14.5687,75.72,70,0,6.55
347,Kenai,US,2022-07-17 00:50:38,60.5544,-151.2583,57.25,91,100,6.91
348,Norrtalje,SE,2022-07-17 00:50:59,59.758,18.705,58.84,63,100,9.13
349,Ouesso,CG,2022-07-17 00:50:59,1.6136,16.0517,75.18,78,100,2.39
350,Dunedin,NZ,2022-07-17 00:50:59,-45.8742,170.5036,52.81,34,100,11.01
351,Trairi,BR,2022-07-17 00:51:00,-3.2778,-39.2689,79.07,80,10,11.74
352,Moose Factory,CA,2022-07-17 00:51:00,51.2585,-80.6094,67.98,77,100,2.3
353,Zonguldak,TR,2022-07-17 00:51:00,41.25,31.8333,57.36,93,0,3.65
354,Vardo,NO,2022-07-17 00:51:01,70.3705,31.1107,53.58,87,100,8.05
355,Zabaykalsk,RU,2022-07-17 00:51:01,49.6333,117.3167,61.75,96,100,2.64
356,Awbari,LY,2022-07-17 00:51:01,26.5921,12.7805,80.71,20,0,8.77
357,Karasburg,NA,2022-07-17 00:51:02,-28.0167,18.75,59.02,31,0,14.05
358,Baijiantan,CN,2022-07-17 00:51:02,45.6333,85.1833,86.52,18,41,1.12
359,Skole,UA,2022-07-17 00:51:02,49.0372,23.5135,51.89,94,95,2.98
360,Bilma,NE,2022-07-17 00:51:03,18.6853,12.9164,87.89,40,5,4.81
361,Mpika,ZM,2022-07-17 00:51:03,-11.8343,31.4529,51.91,68,1,9.15
362,Quang Ngai,VN,2022-07-17 00:51:03,15.1167,108.8,84.76,72,100,3.6
363,Pamplona,ES,2022-07-17 00:51:04,42.8169,-1.6432,73.31,55,0,4.0
364,Bonthe,SL,2022-07-17 00:51:04,7.5264,-12.505,76.12,89,73,7.38
365,Pasni,PK,2022-07-17 00:51:04,25.2631,63.471,84.9,77,100,6.53
366,Yakima,US,2022-07-17 00:47:02,46.4665,-120.6678,91.71,30,0,10.36
367,Saldanha,ZA,2022-07-17 00:51:05,-33.0117,17.9442,61.2,56,0,11.56
368,Portland,US,2022-07-17 00:47:39,45.5234,-122.6762,77.99,59,75,6.91
369,Lumby,CA,2022-07-17 00:51:05,50.2498,-118.969,86.18,35,54,3.0
370,Tumbi,TZ,2022-07-17 00:51:06,-5.0667,32.7333,62.98,56,4,6.51
371,Monrovia,LR,2022-07-17 00:47:35,6.3005,-10.7969,76.57,85,100,11.68
372,Beringovskiy,RU,2022-07-17 00:52:06,63.05,179.3167,62.53,62,100,5.68
373,Rawalpindi,PK,2022-07-17 00:52:06,33.6007,73.0679,82.24,71,6,1.99
374,Kudahuvadhoo,MV,2022-07-17 00:52:07,2.6708,72.8944,82.9,70,85,3.33
375,Codrington,AU,2022-07-17 00:52:07,-38.2667,141.9667,52.29,85,92,19.22
376,Asau,RO,2022-07-17 00:52:08,46.4333,26.4,58.28,57,0,5.5
377,Vicuna,CL,2022-07-17 00:52:08,-30.0319,-70.7081,46.78,37,94,9.89
378,Atar,MR,2022-07-17 00:52:08,20.5169,-13.0499,94.93,12,1,3.85
379,Mildura,AU,2022-07-17 00:52:09,-34.2,142.15,58.06,68,68,20.62
380,Fairbanks,US,2022-07-17 00:51:32,64.8378,-147.7164,68.09,71,100,3.44
381,Faanui,PF,2022-07-17 00:52:09,-16.4833,-151.75,77.58,61,30,20.98
382,Kamaishi,JP,2022-07-17 00:52:10,39.2667,141.8833,72.63,97,100,6.15
383,Hualmay,PE,2022-07-17 00:52:10,-11.0964,-77.6139,61.16,83,9,10.98
384,Los Llanos De Aridane,ES,2022-07-17 00:52:10,28.6585,-17.9182,67.75,95,100,18.41
385,Cartagena,CO,2022-07-17 00:50:01,10.3997,-75.5144,82.02,83,75,10.36
386,Zhangjiakou,CN,2022-07-17 00:52:11,40.81,114.8794,78.19,50,50,14.76
387,Harper,LR,2022-07-17 00:52:11,4.375,-7.7169,75.0,85,100,10.4
388,Leningradskiy,RU,2022-07-17 00:52:12,69.3833,178.4167,40.66,84,100,4.03
389,Castrillon,ES,2022-07-17 00:52:12,43.3979,-6.7922,69.51,76,100,2.17
390,Eureka,US,2022-07-17 00:52:12,40.8021,-124.1637,70.12,76,15,5.99
391,Rawson,AR,2022-07-17 00:48:25,-43.3002,-65.1023,39.36,59,51,8.84
392,Timizart,DZ,2022-07-17 00:52:13,36.8,4.2667,76.78,45,0,4.0
393,Wasilla,US,2022-07-17 00:52:13,61.5814,-149.4394,57.29,91,100,9.22
394,Beaune,FR,2022-07-17 00:52:14,47.0833,4.75,62.24,50,0,6.91
395,Vila Velha,BR,2022-07-17 00:52:14,-20.3297,-40.2925,71.94,86,0,4.61
396,Kashan,IR,2022-07-17 00:52:14,33.9831,51.4364,82.9,15,0,2.51
397,Calama,CL,2022-07-17 00:48:09,-22.4667,-68.9333,50.49,16,0,10.36
398,Marsa Matruh,EG,2022-07-17 00:52:16,31.3525,27.2453,73.6,83,20,6.91
399,Inirida,CO,2022-07-17 00:52:16,3.8653,-67.9239,74.73,95,56,2.68
400,Olafsvik,IS,2022-07-17 00:52:17,64.8945,-23.7142,50.67,89,100,1.88
401,Mesto Albrechtice,CZ,2022-07-17 00:52:17,50.1629,17.5748,53.91,76,1,4.72
402,Bekhtery,UA,2022-07-17 00:52:18,46.251,32.2927,71.64,62,61,6.69
403,Tabou,CI,2022-07-17 00:52:18,4.423,-7.3528,75.0,86,100,10.13
404,Tulun,RU,2022-07-17 00:52:18,54.5611,100.5792,56.91,89,100,3.33
405,Odienne,CI,2022-07-17 00:52:19,9.51,-7.5692,70.59,98,100,3.27
406,Najran,SA,2022-07-17 00:52:19,17.4924,44.1277,81.25,34,100,9.35
407,Ilulissat,GL,2022-07-17 00:52:19,69.2167,-51.1,37.58,87,65,3.2
408,Yulara,AU,2022-07-17 00:52:20,-25.2406,130.9889,61.92,19,5,8.52
409,Sape,BR,2022-07-17 00:52:20,-7.0964,-35.2328,72.77,98,47,7.02
410,Bambari,CF,2022-07-17 00:52:20,5.768,20.6757,70.34,93,100,2.51
411,Solok,ID,2022-07-17 00:52:21,-0.7918,100.6593,70.75,71,96,0.67
412,Penzance,GB,2022-07-17 00:52:21,50.1186,-5.5371,63.28,77,10,18.66
413,Flinders,AU,2022-07-17 00:52:21,-34.5833,150.8552,68.05,50,0,10.36
414,Chumphon,TH,2022-07-17 00:52:22,10.3333,98.8333,75.02,92,100,2.33
415,Fort Frances,CA,2022-07-17 00:53:22,48.5999,-93.4003,70.02,78,75,0.0
416,Zhigansk,RU,2022-07-17 00:53:23,66.7697,123.3711,52.59,67,100,16.49
417,Port Hedland,AU,2022-07-17 00:53:23,-20.3167,118.5667,68.05,32,4,3.44
418,Cairns,AU,2022-07-17 00:53:23,-16.9167,145.7667,77.07,81,75,10.36
419,Ihosy,MG,2022-07-17 00:53:24,-22.4,46.1167,58.37,86,96,10.49
420,Lorengau,PG,2022-07-17 00:53:24,-2.0226,147.2712,85.14,69,16,11.03
421,Malumfashi,NG,2022-07-17 00:53:24,11.7853,7.6218,72.12,88,100,4.72
422,Benito Juarez,MX,2022-07-17 00:53:25,19.385,-99.165,69.84,56,100,16.11
423,Charyshskoye,RU,2022-07-17 00:53:25,51.3978,83.5598,64.35,92,100,5.12
424,Buckingham,GB,2022-07-17 00:53:25,51.9997,-0.9878,64.65,73,100,6.73
425,Hope,US,2022-07-17 00:53:26,33.6671,-93.5916,90.99,46,100,5.35
426,Chumikan,RU,2022-07-17 00:53:26,54.7183,135.315,55.78,93,100,5.55
427,Kushima,JP,2022-07-17 00:53:26,31.4583,131.2333,84.65,57,93,7.4
428,Martapura,ID,2022-07-17 00:53:26,-3.4167,114.85,73.49,94,75,13.8
429,Tilichiki,RU,2022-07-17 00:53:27,60.4667,166.1,62.19,69,90,7.45
430,Villa Bruzual,VE,2022-07-17 00:53:27,9.3328,-69.1208,75.81,92,100,0.51
431,Malanje,AO,2022-07-17 00:53:27,-9.5402,16.341,62.29,42,0,2.37
432,Macapa,BR,2022-07-17 00:53:28,0.0389,-51.0664,75.18,100,100,5.75
433,Bikaner,IN,2022-07-17 00:53:28,28.0167,73.3,86.65,65,96,10.42
434,Shinshiro,JP,2022-07-17 00:53:28,34.9,137.5,80.06,84,79,1.77
435,Asosa,ET,2022-07-17 00:53:29,10.0667,34.5333,59.34,93,100,4.03
436,Bashtanka,UA,2022-07-17 00:53:29,47.4072,32.4387,64.27,52,27,7.92
437,Lagoa,PT,2022-07-17 00:53:29,39.05,-27.9833,69.67,90,7,7.65
438,Shizuishan,CN,2022-07-17 00:53:29,39.2333,106.7694,78.89,28,31,4.97
439,Wenling,CN,2022-07-17 00:53:30,28.3669,121.36,84.51,80,100,8.9
440,Shahreza,IR,2022-07-17 00:53:30,32.0339,51.8794,67.66,18,0,3.27
441,Durban,ZA,2022-07-17 00:50:52,-29.8579,31.0292,61.02,90,0,1.99
442,Agadez,NE,2022-07-17 00:53:31,19.75,10.25,84.7,43,10,11.34
443,Beyneu,KZ,2022-07-17 00:53:31,45.3167,55.2,85.37,18,6,10.74
444,Xining,CN,2022-07-17 00:53:31,36.6167,101.7667,56.53,69,100,0.92
445,Port Keats,AU,2022-07-17 00:53:32,-14.25,129.55,74.48,41,100,9.06
446,The Valley,AI,2022-07-17 00:53:32,18.217,-63.0578,82.26,81,8,22.93
447,Bandarbeyla,SO,2022-07-17 00:53:32,9.4942,50.8122,79.43,61,30,33.31
448,Buraydah,SA,2022-07-17 00:53:32,26.326,43.975,86.45,11,100,7.29
449,Seoul,KR,2022-07-17 00:53:33,37.5683,126.9778,78.37,80,75,5.75
450,Luderitz,NA,2022-07-17 00:53:33,-26.6481,15.1594,69.73,27,0,8.77
451,Kloulklubed,PW,2022-07-17 00:53:33,7.0419,134.2556,77.5,78,100,13.13
452,Urumqi,CN,2022-07-17 00:52:02,43.801,87.6005,77.95,26,0,8.95
453,Chuzhou,CN,2022-07-17 00:53:34,32.3219,118.2978,81.99,87,100,6.87
454,Naze,JP,2022-07-17 00:53:34,28.3667,129.4833,81.52,84,100,14.56
455,Beohari,IN,2022-07-17 00:53:34,24.05,81.3833,82.71,70,34,4.97
456,Nantucket,US,2022-07-17 00:53:35,41.2835,-70.0995,73.02,81,100,11.39
457,Vao,NC,2022-07-17 00:53:35,-22.6667,167.4833,69.73,60,52,25.3
458,Ardatov,RU,2022-07-17 00:53:35,55.2421,43.097,57.7,75,100,3.02
459,Arrecife,ES,2022-07-17 00:53:36,28.963,-13.5477,71.58,78,0,13.8
460,Khandyga,RU,2022-07-17 00:53:36,62.6667,135.6,83.32,57,91,2.86
461,Ampanihy,MG,2022-07-17 00:53:36,-24.7,44.75,61.09,93,0,8.77
462,Belfort,FR,2022-07-17 00:54:37,47.6333,6.8667,55.87,63,0,5.12
463,Jumla,NP,2022-07-17 00:54:37,29.2747,82.1838,65.03,88,24,1.25
464,Upata,VE,2022-07-17 00:54:37,8.0086,-62.3989,72.19,97,100,2.66
465,Ergani,TR,2022-07-17 00:54:38,38.2653,39.7621,73.99,47,0,9.28
466,Tautira,PF,2022-07-17 00:53:38,-17.7333,-149.15,75.16,76,49,20.78
467,Alekseyevsk,RU,2022-07-17 00:54:38,57.8406,108.3492,58.46,96,100,2.37
468,Iquitos,PE,2022-07-17 00:54:38,-3.7481,-73.2472,77.04,88,75,2.3
469,Waddan,LY,2022-07-17 00:54:39,29.1614,16.139,74.08,53,0,5.99
470,College,US,2022-07-17 00:49:52,64.8569,-147.8028,68.07,72,75,3.44
471,Reinosa,ES,2022-07-17 00:54:39,42.9996,-4.138,67.05,43,18,2.68
472,Gebze,TR,2022-07-17 00:54:39,40.8028,29.4307,68.95,88,0,9.22
473,Songjianghe,CN,2022-07-17 00:54:40,42.1859,127.479,61.75,99,100,2.15
474,Tabuk,PH,2022-07-17 00:54:40,17.4189,121.4443,82.36,78,100,3.09
475,Bluefields,NI,2022-07-17 00:54:40,12.0137,-83.7635,76.55,91,93,5.41
476,Ugoofaaru,MV,2022-07-17 00:54:41,5.6667,73.0,81.45,78,100,9.06
477,Maun,BW,2022-07-17 00:54:41,-19.9833,23.4167,57.16,51,0,9.22
478,Qasigiannguit,GL,2022-07-17 00:54:41,68.8193,-51.1922,37.06,87,50,3.56
479,Jablah,SY,2022-07-17 00:54:42,35.3614,35.9256,70.09,78,0,5.75
480,Pevek,RU,2022-07-17 00:54:42,69.7008,170.3133,35.38,98,100,9.35
481,Den Helder,NL,2022-07-17 00:54:42,52.9599,4.7593,55.02,88,100,1.14
482,Nagato,JP,2022-07-17 00:54:43,34.3833,131.2,81.52,71,100,16.2
483,Gushikawa,JP,2022-07-17 00:54:43,26.3544,127.8686,87.03,89,20,13.8
484,Shiyan,CN,2022-07-17 00:54:43,32.6475,110.7781,86.85,59,97,6.17
485,Gazojak,TM,2022-07-17 00:54:44,41.1875,61.4036,84.22,16,0,10.49
486,Tukrah,LY,2022-07-17 00:54:44,32.5341,20.5791,76.39,75,0,8.05
487,Tallahassee,US,2022-07-17 00:54:37,30.4383,-84.2807,79.0,85,24,1.01
488,Ajaccio,FR,2022-07-17 00:54:44,42.0,8.9167,69.85,78,0,8.05
489,Kuching,MY,2022-07-17 00:53:12,1.55,110.3333,77.22,88,20,5.01
490,Yarada,IN,2022-07-17 00:54:45,17.65,83.2667,79.12,94,100,8.05
491,Bridlington,GB,2022-07-17 00:54:45,54.0831,-0.1919,63.9,75,100,4.94
492,Kuytun,RU,2022-07-17 00:54:45,54.3419,101.5036,58.28,81,76,4.18
493,Atasu,KZ,2022-07-17 00:54:46,48.6814,71.6433,72.07,53,0,11.68
494,Nyzhni Sirohozy,UA,2022-07-17 00:54:46,46.8484,34.3804,65.46,62,3,7.02
495,Kemijarvi,FI,2022-07-17 00:54:46,66.7131,27.4306,50.16,96,98,3.83
496,Bang Saphan,TH,2022-07-17 00:54:47,11.2126,99.5117,79.86,87,100,3.87
497,Haines Junction,CA,2022-07-17 00:54:31,60.7522,-137.5108,64.35,45,100,16.11
498,Bonavista,CA,2022-07-17 00:54:47,48.6499,-53.1147,57.04,80,89,4.94
499,West Bay,KY,2022-07-17 00:54:47,19.3667,-81.4167,85.06,77,20,5.75
500,Bahia Blanca,AR,2022-07-17 00:50:08,-38.7196,-62.2724,41.76,56,11,11.14
501,Kalmunai,LK,2022-07-17 00:54:48,7.4167,81.8167,79.83,74,99,4.88
502,Belmonte,BR,2022-07-17 00:52:15,-15.8631,-38.8828,71.51,85,44,5.39
503,Zambezi,ZM,2022-07-17 00:54:48,-13.5432,23.1047,49.77,58,0,5.84
504,Wooster,US,2022-07-17 00:54:48,40.8051,-81.9351,75.49,80,75,4.61
505,Nusaybin,TR,2022-07-17 00:54:49,37.0778,41.2178,80.89,35,0,4.88
506,Staroutkinsk,RU,2022-07-17 00:54:49,57.2302,59.3348,59.63,88,5,3.89
507,Casa Nova,BR,2022-07-17 00:54:49,-9.4167,-41.1333,76.6,55,16,15.5
508,Kollam,IN,2022-07-17 00:55:50,8.8833,76.6,76.3,89,67,7.36
509,Veshenskaya,RU,2022-07-17 00:55:50,49.6303,41.7334,68.56,59,87,9.42
510,Ajdabiya,LY,2022-07-17 00:55:50,30.7554,20.2263,75.4,66,0,8.61
511,Viedma,AR,2022-07-17 00:55:51,-40.8135,-62.9967,38.64,69,12,8.03
512,Almeirim,BR,2022-07-17 00:52:50,-1.5233,-52.5817,77.14,77,88,3.22
513,Nagayo,JP,2022-07-17 00:55:51,32.8242,129.8861,78.15,78,75,9.22
514,Ler,SS,2022-07-17 00:55:52,8.3018,30.1418,72.59,82,100,4.16
515,Siva,EG,2022-07-17 00:55:52,29.2041,25.5195,79.23,49,0,4.88
516,Seydi,TM,2022-07-17 00:55:52,39.4816,62.9137,83.77,14,0,12.71
517,Sao Filipe,CV,2022-07-17 00:55:52,14.8961,-24.4956,75.51,85,4,8.01
518,Wilmington,US,2022-07-17 00:55:19,34.2257,-77.9447,79.0,78,34,6.58
519,Tsabong,BW,2022-07-17 00:55:53,-26.0217,22.401,54.09,48,0,10.63
520,Makat,KZ,2022-07-17 00:55:53,47.6469,53.3463,80.82,36,0,10.83
521,Araioses,BR,2022-07-17 00:55:54,-2.89,-41.9031,78.62,86,58,7.31
522,Oussouye,SN,2022-07-17 00:55:39,12.485,-16.5469,84.29,86,54,7.76
523,Arman,RU,2022-07-17 00:55:54,59.7,150.1667,66.02,88,97,5.91
524,Hirado,JP,2022-07-17 00:55:54,33.3597,129.5531,82.38,79,100,14.27
525,Henties Bay,NA,2022-07-17 00:55:55,-22.116,14.2845,67.53,42,0,6.82
526,Kristiansund,NO,2022-07-17 00:55:55,63.1115,7.732,50.05,87,100,2.3
527,Sungaipenuh,ID,2022-07-17 00:55:55,-2.0833,101.3833,68.72,65,100,1.36
528,Montlucon,FR,2022-07-17 00:55:15,46.3333,2.6,58.69,77,0,3.67
529,Nalut,LY,2022-07-17 00:55:56,30.3333,10.85,81.23,22,0,11.81
530,Ondangwa,NA,2022-07-17 00:55:56,-17.9167,15.95,55.4,35,0,5.75
531,Sao Miguel,BR,2022-07-17 00:55:56,-5.4667,-35.3667,74.17,90,65,13.49
532,Lamesa,US,2022-07-17 00:55:56,32.7376,-101.951,97.52,22,0,10.47
533,Chapais,CA,2022-07-17 00:55:57,49.7834,-74.8492,65.98,68,50,4.99
534,Cootamundra,AU,2022-07-17 00:55:57,-34.65,148.0333,50.95,57,97,16.73
535,Manacapuru,BR,2022-07-17 00:55:57,-3.2997,-60.6206,80.91,73,94,3.42
536,Gazanjyk,TM,2022-07-17 00:55:58,39.2446,55.5154,86.32,14,0,7.34
537,Verkhoyansk,RU,2022-07-17 00:55:58,67.5447,133.385,53.42,78,100,5.14
538,Aswan,EG,2022-07-17 00:55:58,24.0934,32.907,85.3,23,0,9.22
539,Bagn,NO,2022-07-17 00:55:59,60.8225,9.5521,45.27,82,50,2.95
540,Kitimat,CA,2022-07-17 00:55:59,54.0524,-128.6534,68.38,57,61,3.71
541,Dharapuram,IN,2022-07-17 00:55:59,10.7333,77.5167,78.87,66,99,19.89
542,Camacha,PT,2022-07-17 00:56:00,33.0833,-16.3333,65.62,88,20,5.75
543,Dubbo,AU,2022-07-17 00:56:00,-32.25,148.6167,55.53,54,100,13.8
544,Sarny,UA,2022-07-17 00:56:00,51.338,26.6019,51.35,96,94,7.85
545,Westport,US,2022-07-17 00:55:08,41.1415,-73.3579,75.74,90,40,4.61
546,Clinton,US,2022-07-17 00:51:17,42.587,-82.9199,78.82,74,75,4.61
547,Belaya Gora,RU,2022-07-17 00:56:01,68.5333,146.4167,57.07,52,72,16.28
548,Mezhdurechenskiy,RU,2022-07-17 00:56:01,59.6,65.9333,60.44,86,98,5.08
